word	pronunciation	occurrences	mean length of utterance
positive	p aa z ih dx eh v	1	0.619
positive	p aa z ih dx ih v	3	0.568
positive	p aa z ih dx v	1	0.483
positive	p aa z ih t ih v	1	0.703
positive	p aa z ih v	1	0.503
positive	p aa z t ih v	3	0.448666666666667
positive	p aa z uh v	1	0.654
positively	p aa z ch ih v l iy	1	0.474
positives	p aa z ih d ih v z	1	0.598
possessed	p uw z eh s t	1	0.54
possession	p ah z eh sh ih n	1	0.749
possessions	p ah z eh sh en z	1	0.499
possibilities	p aa s b ih l ah dx iy z	1	0.997
possibilities	p aa s ih b ih l ih t iy s	1	0.883
possibility	p aa s ah b ih l ah dx iy	1	0.777
possibility	p aa s b ih l ah dx iy	1	0.605
possibility	p aa s b ih l ah l iy	1	0.921
possibility	p aa s ih b ah l ih dx iy	1	0.497
possible	p aa s ah b ah l	1	0.699
possible	p aa s ah b el	4	0.61475
possible	p aa s ah v el	1	0.723
possible	p aa s b el	2	0.5115
possible	p aa s f el	1	0.586
possible	p aa s ih b el	2	0.5005
possible	p aa s p el	3	0.55
possibly	p aa s ah	1	0.318
possibly	p aa s ah b l iy	2	0.7335
possibly	p aa s b iy	2	0.4305
possibly	p aa s b l iy	2	0.556
possibly	p aa s ih b l iy	4	0.59125
possibly	p aa s v el	1	0.299
post	p ow ih s	1	0.406
post	p ow ih s t	1	0.415
post	p ow s	2	0.264
post	p ow sh	1	0.259
posted	p ow s ih d	1	0.454
posted	p ow s t ah dx	1	0.479
poster	p ow sh ch er	1	0.448
posterity	p aa s t eh r ih dx iy	1	0.818
postpone	p ow s p own	1	0.565
postponed	p ow s p own	1	0.538
postponed	p ow s p ow n	1	0.558
postponed	p ow s t p ow n d	2	0.4435
postponing	p ow s t p own ih ng	1	0.471
posts	p ow s t s	1	0.42
postulating	p aa s ch ih l ey dx ih ng	1	1
pot	p aa t	2	0.5045
pot	p aa tq	4	0.2765
potato	b ah t ey dx er	1	0.59
potato	p ah t ey dx ow	1	0.35
potatoes	b ih t ey dx ih z	1	0.361
potential	p ah t eh d ch el	1	0.467
potential	p ah t eh n ch ih l	1	0.63
potential	p ah t eh n sh el	2	0.5895
potential	p ah t eh n sh ow	1	0.533
potential	p ih t eh n ch uh l	1	0.595
potential	p t eh n ch el	1	0.576
potentially	p ih t eh n sh ah l iy	1	0.548
potheads	p aa dx hh eh d z	1	0.675
pot's	p aa s	1	0.39
pottery	p aa dx er iy	1	0.555
potty	p aa dx iy	1	0.331
pouches	p aw ch ih z	1	0.46
pound	p aw n	1	0.293
pounds	p aw n d s	2	0.5725
pounds	p aw n d z	3	0.481666666666667
pounds	p aw n z	6	0.452333333333333
poupon	p uw p ah n	1	0.554
pour	p ao r	1	0.338
pour	p ow r	1	0.241
poured	p ao r d	1	0.302
pouring	p ao en	1	0.276
pouring	p ao ih n	1	0.348
pouring	p ao r ey ng	1	0.414
pours	p ao r z	1	0.355
poverty	p aa v er d iy	1	0.416
poverty	p aa v er dx iy	3	0.549
poverty	p r aa v er d iy	2	0.581
pow	p ow	1	0.281
powder	p aw dx er	2	0.271
powell	p aw el	1	0.338
power	p ah	1	0.193
power	p aw ah	1	0.349
power	p aw er	10	0.4328
powerful	p aa er f	1	0.305
powerful	p aa er f el	2	0.4975
powerful	p aa r ah f ah l	1	0.333
powerful	p aw er f ah l	1	0.771
powerful	p aw er f el	3	0.494333333333333
powerful	p aw f el	1	0.476
powers	p aw aa r z	1	0.485
powers	p aw er z	3	0.477
practical	p r ae k t ih k el	2	0.684
practically	p r ae k t ah l iy	1	0.408
practically	p r ae k t g l iy	1	0.478
practically	p r ae k t ih k l iy	2	0.6315
practice	p r ae k t ih s	11	0.554909090909091
practiced	p r ae k t ih s t	1	0.632
practicing	p r ae k s ih ng	1	0.4
practicing	p r ae k t ih k ih ng	1	0.585
practitioner	p ah k t ih sh n er	1	0.65
practitioner	p r ae k t ih sh n er	1	0.661
practitioner	p r ah k t ih sh n ah	1	0.54
practitioners	p r ae k t uh sh n er z	1	0.812
pragmatic	p r ae g m ae dx ih k	1	0.631
prague	p r aa g	2	0.3385
prairie	b r eh r iy	1	0.404
praise	p r ey z	2	0.442
pray	p r ey	13	0.355615384615385
prayed	p r ey d eh	1	0.482
prayed	p r ey dx	2	0.354
prayer	p r eh r	6	0.3675
prayer	p r ey er	1	0.486
prayers	p r eh r z	1	0.28
praying	p r ey ehn n	1	0.512
praying	p r ey ih n	1	0.321
praying	p r ey ih ng	1	0.286
praying	p r ey ng	1	0.399
pre	p r iy	3	0.243
preach	p r iy ch	2	0.4105
preached	p r iy ch	1	0.283
preacher	p r iy ch er	1	0.346
preachy	p r iy ch iy	2	0.4545
precede	p r ih s iy dx	1	0.365
precession	p r ih s eh sh ah n	1	0.525
precinct	p r iy s ih ng t	3	0.707
precincts	p r iy s ih ng k s	1	0.586
pre-college	p r iy k aa l ah jh	1	0.662
preconditioned	p r iy k ih n d ih sh ah n	1	0.898
predicament	b r ih d ih k ah m en	1	0.461
predicament	p r ih d ih k m ah n	1	0.442
predict	p r iy d ih k	1	0.586
predictable	p r ih d ih k t ih b ah l	1	0.776
predictions	p r ih d ih k sh en z	1	0.567
predicts	p er d ih k s	1	0.302
predominantly	p er d aa m eh ah t l iy	1	0.595
predominantly	p r ih d aa m ah nx ah t l iy	1	0.571
predominantly	p r iy d aa m ah n ahn tq l iy	1	0.641
predominantly	p r iy d aa m ah nx ahn tq l iy	1	0.478
prefer	p ah f er	1	0.383
prefer	p er f er	6	0.479666666666667
prefer	p r ih f ah r	1	0.384
prefer	p r ih f er	2	0.5245
preference	p r ah f r ah n d z	1	0.591
preference	p r eh f r ah n s	1	0.68
preferred	p er f er d	1	0.445
preferred	p r ah f er d	1	0.589
pregnancies	p r eh g n eh n s iy s	1	0.768
pregnancy	p r eh g en t s iy	1	0.56
pregnancy	p r eh g n ah n s iy	1	0.554
pregnancy	p r eh g n eh n s	1	0.371
pregnancy	p r eh g n ehn s iy	1	0.428
pregnancy	p r eh g n eh n s iy	1	0.598
pregnancy	p r eh g n ih n s iy	2	0.612
pregnancy	p r eh g n ih n s iy hh	1	0.63
pregnancy	p r eh nx ih s iy	1	0.509
pregnancy	p r ey g n eh s iy	1	0.646
pregnant	p eh g d ih n	1	0.39
pregnant	p r ay g n ih	1	0.441
pregnant	p r eh g n ah	2	0.2775
pregnant	p r eh g n ah n tq	1	0.412
pregnant	p r eh g n eh n	2	0.364
pregnant	p r eh g n ehn	1	0.392
pregnant	p r eh g n eh n	2	0.418
pregnant	p r eh g n eh n tq	3	0.499
pregnant	p r eh g n eh tq	2	0.4025
pregnant	p r eh g n ih n	1	0.343
pregnant	p r eh g n ihn g	1	0.4
pregnant	p r eh g n ih n t	1	0.371
pregnant	p r eh g n ih n tq	1	0.292
pregnant	p r eh g n ihn tq	3	0.463666666666667
pregnant	p r eh g n ih tq	2	0.3185
pregnant	p r eh n ehn tq	1	0.46
pregnant	p r eh ng n ih n tq	1	0.365
pregnant	p r eh ng n ihn tq	1	0.474
pregnant	p r ey g n ah tq	1	0.441
pregnant	p r ey g n ih tq	1	0.401
pregnant	p r ey ng ah	1	0.318
pregnant	p r ey n ih t	1	0.336
prejudice	p r eh jh ah d ih s	3	0.671666666666667
prejudice	p r eh jh ah dx ih s	1	0.578
prejudice	p r eh jh ih s	1	0.593
prejudice	p r eh zh ih d ih s	1	0.526
prejudiced	p r eh jh ah d ih s t	1	0.955
prejudiced	p r eh jh ih d ih s t	1	0.63
prejudices	p r eh zh ih dx ih s ih z	1	0.711
preliminary	p r ih l ih m ah n eh r iy	1	0.93
premarital	p r iy m ae r ih dx el	1	0.441
premise	p r eh m ih s	1	0.38
premises	p r eh m uh s ih z	1	0.799
prenatal	p r iy nx ey t el	1	0.43
prep	p r eh p	7	0.352
preparation	p r eh p ah r ey sh ah n	1	0.477
prepare	p er p eh r	2	0.467
prepare	p r ih f eh r	1	0.338
prepared	p er p eh r d	2	0.437
prepared	p r ah p eh r d	1	0.465
prepared	p r iy p eh r d	1	0.411
preparing	p r ah p eh r ih ng	1	0.4
preparing	p r iy p eh r ih ng	2	0.4255
preppy	p r eh p iy	2	0.401
prerequisite	p r ih r eh k w ih z ih t	1	0.672
prerequisites	p r iy r eh k w ih s ih t s	1	0.965
prerequisites	p r iy w r eh k w ah z ih t s	1	0.75
prerogative	p r aa g t ih v	1	0.531
presbyterian	p r eh z t iy r iy en	1	0.647
preschool	p r iy s k uw l	3	0.633666666666667
prescriptions	p r ah s k ah p sh ah n z	1	0.697
prescriptions	p r ah s k r ah p sh ah n z	1	0.73
prescriptions	p r ih sh k r ih p sh ih n z	1	0.672
prescriptive	p r ah s k ah p t ah v	1	0.547
presence	p r eh z ah n t s	1	0.575
present	p r eh z ah n t	1	0.395
present	p r ih z eh n tq	1	0.385
present	p r iy z ehn tq	1	0.492
presentation	p r eh z en t ey sh en	1	0.614
presentations	p r eh z ih n t ey sh ah n z	1	0.82
presenting	p er z eh nx ih ng	1	0.522
presents	p er z ehn t s	1	0.481
presents	p r eh z ah n t s	1	0.559
presents	p r eh z n s	1	0.47
presents	p r ih z eh n s	1	0.39
presents	p r iy z eh n t s	1	0.564
preservative	p r ih z er v ah dx ih v	1	0.768
preserving	p r ih z er r ih ng	1	0.513
preserving	p r ih z er v ih ng	1	0.723
presidency	p r eh z ih d eh n s iy	1	0.83
president	dh ah p r eh s	1	0.435
president	f r eh z ehn	1	0.469
president	p r eh ih s ih dx eh n t	1	0.833
president	p r eh z ah d en	1	0.465
president	p r eh z ah dx eh tq	1	0.405
president	p r eh z ah nx	1	0.398
president	p r eh z ah nx ih	1	0.358
president	p r eh z d ah nx	1	0.445
president	p r eh z d eh tq	1	0.526
president	p r eh z d en tq	1	0.695
president	p r eh z dh eh n	1	0.58
president	p r eh z d ih tq	1	0.518
president	p r eh z eh	1	0.241
president	p r eh z ehn tq	1	0.401
president	p r eh z en	1	0.483
president	p r eh z ih d ah n t	2	0.6515
president	p r eh z ih d eh n tq	1	0.601
president	p r eh z ih d en	1	0.386
president	p r eh z ih d en t	2	0.7155
president	p r eh z ih dx ah n	2	0.4875
president	p r eh z ih dx ahn tq	1	0.519
president	p r eh z ih dx eh n	1	0.484
president	p r eh z ih dx eh n dx	1	0.485
president	p r eh z ih dx eh n t	2	0.4825
president	p r eh z ih dx ehn tq	1	0.554
president	p r eh z ih dx en tq	2	0.5155
president	p r eh z ih dx ih n	1	0.587
president	p r eh z ih ehn tq	1	0.458
president	p r eh z ih ng	1	0.349
presidential	p r eh z ih d eh n ch ah l	1	0.685
presidential	p r eh z ih d eh n sh el	1	0.722
presidential	p r eh z ih dx eh n ch ao l	1	0.967
presidential	p r eh z ih dx eh n sh el	1	0.512
presidents	p r eh z ih n s	1	0.471
press	p r eh s	6	0.335666666666667
pressed	p r eh s t	1	0.567
presses	p r eh s ih z	1	0.417
pressing	p r eh s ih ng	1	0.5
pressure	f r eh sh ih	1	0.345
pressure	p r eh sh er	8	0.438625
pressure	p r eh sh ih	1	0.315
pressures	p r eh sh er z	1	0.553
prestige	p er s t iy zh	1	0.723
prestige	p r eh s t iy jh	2	0.5785
presuming	p r ih z uw m ih ng	1	0.456
pretend	p r ih t eh n	2	0.324
pretend	p r ih t eh n d	2	0.295
pretend	p r iy t eh n	2	0.4795
pretty	p ah dx iy	3	0.319666666666667
pretty	p ah r dx iy	1	0.316
pretty	p ah r t iy	1	0.19
pretty	p er d iy	3	0.299
pretty	p er dx ih	7	0.259285714285714
pretty	p er dx iy	29	0.257448275862069
pretty	p er ih	1	0.219
pretty	p er ih dx iy	1	0.235
pretty	p er iy	3	0.292666666666667
pretty	p er tq	1	0.226
pretty	p iy	1	0.137
pretty	p r ah dx ih	2	0.25
pretty	p r ah dx iy	1	0.156
pretty	p r eh	1	0.229
pretty	p r eh dx iy	3	0.231666666666667
pretty	p r ih	16	0.216
pretty	p r ih d iy	5	0.2312
pretty	p r ih d uw	1	0.327
pretty	p r ih dx ih	11	0.210090909090909
pretty	p r ih dx iy	133	0.264330827067669
pretty	p r ih ih	1	0.25
pretty	p r ih iy	6	0.240833333333333
pretty	p r ih t	1	0.264
pretty	p r ih t iy	9	0.27
pretty	p r ih tq iy	2	0.213
pretty	p r iy	24	0.218541666666667
pretty	p r t iy	1	0.26
pretty	r ih dx iy	1	0.421
prevail	p r ih v ey eh l	1	0.623
prevalent	p r eh v el ihn tq	1	0.423
prevent	p r ah v ehn t	1	0.357
prevent	p r ih v ah n	1	0.295
prevented	p er f eh n eh d	1	0.561
prevents	p r ih v eh n t s	1	0.53
previous	p r iy v iy ih s	4	0.43675
previously	p r iy v iy s l iy	1	0.419
previously	p r iy v uh s l iy	1	0.645
price	p r ay s	14	0.407285714285714
prices	p r ay s ih z	2	0.482
prices	p r ay s uh z	1	0.36
pride	p r ay d	3	0.364333333333333
priest	p r iy s	4	0.42225
priest	p r iy s t	6	0.568833333333333
priests	p r iy s	1	0.44
priests	p r iy s tq	1	0.396
primaries	p r ay m eh r iy s	1	0.748
primaries	p r ay m eh r iy z	1	0.752
primaries	p r ay m er ey s	1	0.849
primarily	p r ay m eh r aa l iy	1	0.606
primarily	p r ay m eh r ih l iy	1	0.682
primarily	p r ay m eh r l iy	1	0.526
primary	p r ay m ah r iy	1	0.412
primary	p r ay m eh r iy	2	0.6785
primary	p r ay m er	1	0.323
primary	p r ay m er iy	1	0.445
primates	p r ay m ey t s	1	0.642
prime	p r ay m	1	0.474
princeton	p r ih n s t ah n	1	0.423
principal	p r eh n s ih p l	1	0.333
principal	p r eh n s p uw	1	0.303
principal	p r ih n s ah b ah l	1	0.85
principal	p r ih n s ah b el	3	0.486333333333333
principal	p r ihn s ah b el	1	0.504
principal	p r ih n s ah b el	1	0.506
principal	p r ih n s ah p el	2	0.4395
principal	p r ih n s b el	1	0.61
principal	p r ih n s ih b el	1	0.406
principal	p r ih n s ih p el	3	0.461333333333333
principal	p r ih n t s ah b el	1	0.779
principal	p r ih nx t s ah p el	1	0.402
principal	p r ih n z ah b ah l	1	0.435
principals	p r ih n s p el z	1	0.584
principals	p r ih n t s ih p el s	1	0.866
principal's	p r ih n s p el z	1	0.458
principle	p r eh n s ah b el	1	0.419
principle	p r ih n s ah l	1	0.354
principle	p r ih n s ah p ah l	1	0.518
principle	p r ih n s ah p el	1	0.66
principle	p r ih n t s p el	1	0.61
principles	p r ih n s p el z	1	0.84
principles	p r ih n t s p el z	1	0.81
print	p r ih n	1	0.178
print	p r ih n t	2	0.28
print	tq p r ih n tq	1	0.372
printed	p r ih en	1	0.421
printed	p r ih n eh	1	0.269
printer	p r ih nx er	1	0.386
printers	p r ih n er s	1	0.54
printing	p r ih nx ih ng	1	0.246
printouts	p r ih nx aw t s	1	0.737
prior	p r ay er	1	0.357
priorities	p r ay ao r d iy z	1	0.673
prioritization	p r ay er ch z ey sh ih n	1	1.18
priority	p r ay aa r ih dx iy	1	0.744
priority	p r ay ih dx iy	1	0.452
prison	p r ih s ih n	1	0.495
prison	p r ih z ah n	1	0.389
prison	p r ih z eh n	2	0.5925
prisons	p r ih z ih n s	1	0.545
private	p r ay r ih g	1	0.464
private	p r ay v ah	1	0.421
private	p r ay v ah tq	1	0.443
private	p r ay v ih	2	0.3375
private	p r ay v ih dx	1	0.419
private	p r ay v ih t	10	0.3964
private	p r ay v ih tq	4	0.43375
privilege	p r ih v ih l ih ch	1	0.707
privilege	p r ih v l ih jh	1	0.526
privileges	p r ih v l ih jh ih z	2	0.8565
pro	p r ow	7	0.316571428571429
probably	f r ay	1	0.296
probably	p aa b el b l iy	2	0.6705
probably	p aa b ih	1	0.333
probably	p aa b l ih	1	0.372
probably	p aa b l iy	2	0.3965
probably	p aa b ow b l iy	1	0.584
probably	p aa b ow l iy	1	0.551
probably	p aa ih	2	0.296
probably	p aa ih ih	1	0.246
probably	p aa l iy	1	0.363
probably	p aa r	1	0.265
probably	p ah b l iy	1	0.25
probably	p ah l ih	1	0.371
probably	p ah r eh	1	0.269
probably	p er r eh ih	1	0.367
probably	p p r aa b l iy	1	0.384
probably	p r aa	2	0.2725
probably	p r aa ah b l iy	2	0.4605
probably	p r aa b	1	0.348
probably	p r aa b ah b l	1	0.336
probably	p r aa b ah b l ey	1	0.731
probably	p r aa b ah b l ih	1	0.495
probably	p r aa b ah b l iy	50	0.6049
probably	p r aa b b l iy	1	0.621
probably	p r aa b eh b l ey	1	0.508
probably	p r aa b el b l iy	2	0.45
probably	p r aa b el ih	1	0.489
probably	p r aa b el iy	3	0.514
probably	p r aa b ih	2	0.2705
probably	p r aa b iy	11	0.323909090909091
probably	p r aa b l ih	5	0.3308
probably	p r aa b l iy	66	0.370378787878788
probably	p r aa b l uh	1	0.338
probably	p r aa b ow b l ey	1	0.766
probably	p r aa b ow b l iy	3	0.534333333333333
probably	p r aa b r ih	1	0.338
probably	p r aa b uh b l ah	1	0.417
probably	p r aa b uh b l iy	3	0.560666666666667
probably	p r aa b w iy jh	1	0.28
probably	p r aa eh	4	0.2615
probably	p r aa el iy	2	0.306
probably	p r aa ey	1	0.356
probably	p r aa ih	2	0.491
probably	p r aa iy	6	0.2585
probably	p r aa iy m	1	0.309
probably	p r aa l eh	2	0.2575
probably	p r aa l ih	4	0.32425
probably	p r aa l iy	35	0.319428571428571
probably	p r aa l uw	1	0.294
probably	p r aa r iy	1	0.28
probably	p r aa v iy	1	0.39
probably	p r aa v l iy	3	0.452666666666667
probably	p r aa w ah v w iy	1	0.619
probably	p r aa w iy	1	0.286
probably	p r ah	3	0.241
probably	p r ah ay	1	0.247
probably	p r ah b iy	2	0.2515
probably	p r ah b l ah	1	0.38
probably	p r ah b l ih	1	0.256
probably	p r ah b l iy	4	0.42525
probably	p r ah b uh b l iy	1	0.55
probably	p r ah b w iy	1	0.213
probably	p r ah eh	1	0.258
probably	p r ah ey	1	0.363
probably	p r ah iy	2	0.25
probably	p r ah l ih	2	0.2225
probably	p r ah l iy	4	0.3065
probably	p r ao b ih	1	0.291
probably	p r ao ey	1	0.275
probably	p r aw b l iy	1	0.401
probably	p r aw b w iy	1	0.563
probably	p r ay	16	0.2318125
probably	p r eh ih	1	0.226
probably	p r ow iy	1	0.337
probation	p er b ey sh ih n	1	0.532
problem	p aa b em	2	0.3755
problem	p r aa ah m	6	0.332666666666667
problem	p r aa b aa em	1	0.36
problem	p r aa b ah m	8	0.536
problem	p r aa b el m	4	0.449
problem	p r aa b em	31	0.386774193548387
problem	p r aa b em n	1	0.509
problem	p r aa b l ah	3	0.380666666666667
problem	p r aa b l ah m	31	0.525387096774193
problem	p r aa b l eh m	1	0.45
problem	p r aa b l el m	1	0.518
problem	p r aa b l em	9	0.436777777777778
problem	p r aa b l ih m	1	0.409
problem	p r aa b uh m	2	0.4805
problem	p r aa b uw m	1	0.517
problem	p r aa el m	1	0.45
problem	p r aa em	22	0.373818181818182
problem	p r aa l ah m	10	0.4089
problem	p r aa l eh m	2	0.3435
problem	p r aa l em	10	0.4049
problem	p r aa l m	1	0.31
problem	p r aa m	10	0.2962
problem	p r aa m ah m	1	0.298
problem	p r aa v em	2	0.4015
problem	p r aa v l ah m	1	0.772
problem	p r aa v l uh m	1	0.658
problem	p r ao aa m	1	0.428
problem	p r ao em	1	0.472
problem	p r aw b uh m	1	0.451
problem	p r aw em	1	0.34
problem	p r aw m	1	0.577
problems	p r aa ah m s	3	0.414333333333333
problems	p r aa ah m z	1	0.53
problems	p r aa ah z	1	0.26
problems	p r aa b ah m s	2	0.6525
problems	p r aa b ah m z	2	0.5695
problems	p r aa b ao m z	1	0.568
problems	p r aa b el m z	1	0.471
problems	p r aa b em s	4	0.50325
problems	p r aa b em z	10	0.4643
problems	p r aa b l ah m s	6	0.556333333333333
problems	p r aa b l ah m z	13	0.569692307692308
problems	p r aa b l ah m zh	1	0.641
problems	p r aa b l eh m z	1	0.442
problems	p r aa b l em s	2	0.5645
problems	p r aa b l em z	6	0.592333333333333
problems	p r aa b l ih m z	1	0.615
problems	p r aa b l m z uw	1	0.488
problems	p r aa b z	1	0.264
problems	p r aa em ah z	1	0.348
problems	p r aa em s	4	0.499
problems	p r aa em z	7	0.505571428571429
problems	p r aa l ah m s	1	0.693
problems	p r aa l ah m z	4	0.45925
problems	p r aa l ah m zh	1	0.608
problems	p r aa l ah z	1	0.352
problems	p r aa l em z	7	0.504571428571429
problems	p r aa l ih z	1	0.364
problems	p r aa m s	1	0.381
problems	p r aa m z	7	0.394857142857143
problems	p r aa uh em z	1	0.497
problems	p r ah em ch	1	0.36
problems	t p r aa l ah m z	1	0.407
problem's	p r aa ah m z	1	0.423
problem's	p r aa m s	1	0.32
procedure	p er s iy jh er	1	0.721
procedure	p r ah s iy jh er	1	0.684
proceeded	p er s iy ah dx	1	0.489
proceeded	p er s iy dx ih d	1	0.702
process	p p r aa s eh s	1	0.805
process	p r aa s eh s	11	0.597545454545455
process	p r aa s ih s	3	0.542666666666667
processing	p r aa s eh s ih ng	2	0.6205
processing	p r aa s ih s ih ng	1	0.671
processor	p r aa s eh s er	3	0.543
proclaimed	p r ow k l ey m d	1	0.37
procreate	p r ow k r iy ey t	1	0.909
procreation	b r ow k r ih ey sh en	1	0.834
procreation	p r ow k r iy ey sh ih n	1	0.941
produce	p er d uw s	4	0.39675
produce	p r ah d uw s	2	0.3945
produce	p r ow d uw s	1	0.498
produces	p er d uw s ih z	1	0.678
producing	p er d uw s ih ng	1	0.94
product	p r aa ah k	1	0.262
product	p r aa d ah k t	1	0.521
product	p r aa d eh k	1	0.328
product	p r aa dx ah k	1	0.36
product	p r aa dx eh k t	1	0.513
product	p r aa dx ey	1	0.247
product	p r aa dx uh k t	1	0.418
product	p r aa jh ah k t	1	0.459
product	p r uh d ah k t	1	0.393
production	p er d ah k sh ah n	1	0.57
production	p er d ah k sh eh n	1	0.824
production	p er dx ah k sh en	1	0.518
production	p r ah d ah k sh ah n	1	0.488
productive	p er d ah k t ih v	1	0.437
productive	p r ih d ah k t ih v	1	0.768
products	p r aa dx ah k s	3	0.866333333333333
products	p r aa dx eh k s	1	0.517
profanity	p er f aa ihn d iy	1	0.576
profanity	p er f ae nx ih t iy	1	0.565
profanity	p r ow f ae n ih t iy	1	0.71
profanity	p r ow f ae nx ih t iy	1	0.649
professes	p r ah f eh s ah z	1	0.59
profession	p er f eh sh en	1	0.486
profession	p r ah f eh sh ih n	1	0.657
professional	p er f eh sh ah	1	0.661
professional	p er f eh sh ah nx el	1	0.796
professional	p er f eh sh en el	1	0.828
professional	p er f eh sh n el	2	0.7615
professional	p r ah f eh sh ah n el	1	0.597
professional	p r ah f eh sh n el	3	0.578333333333333
professional	p r eh f eh sh n ah el	1	0.664
professionalism	p r ah f eh sh ih nx el ih s ah m	1	0.678
professionals	p r ah f eh sh n ah l z	1	0.581
professionals	p r ah f eh sh n el s	1	1.02
professor	p er f eh s er	4	0.531
professor	p r ah eh s ah	1	0.393
professor	p r ah f eh s ah	1	0.411
professor	p r ah f eh s er	1	0.71
professors	p er f eh s er z	1	0.519
professors	p r ah f eh s er z	2	0.867
professors	p r ih f eh s er s	1	0.45
professors	p r ih f eh s er z	1	0.494
proficiency	p ah f ih sh en s iy	1	0.671
proficiency	p er f ih sh ah n s iy	1	0.73
proficiency	p er f ih sh en s iy	2	0.54
proficiency	p r ah f ih sh ah n s iy	1	0.56
proficiency	p r ah f ih sh en s iy	1	0.548
profile	p r ow f ay l	1	0.6
profiled	p r ow f aa	1	0.587
profiled	p r ow f aa l d	1	0.654
profit	p r aa f ih	1	0.276
profit	p r aa f ih tq	2	0.4595
program	p er ah m	1	0.246
program	p er g r ae m	4	0.549
program	p r ah g r ae m	1	0.422
program	p r ah g r ah m	2	0.3745
program	p r ah g r ih m	1	0.46
program	p r er g r ae m	1	0.473
program	p r ow em	1	0.319
program	p r ow g r ae m	25	0.54452
program	p r ow g r aen b	1	0.548
program	p r ow g r ah m	8	0.39075
program	p r ow g r eh m	1	0.411
program	p r ow r ae m	1	0.26
programming	p r ow g r ae m ih ng	1	0.686
programs	p ah g r ah m z	1	0.377
programs	p er g r ae m z	1	0.568
programs	p r ah g r ae m z	1	0.744
programs	p r er g r ae m z	1	0.552
programs	p r ow g ah m s	1	0.53
programs	p r ow g ah m z	2	0.46
programs	p r ow g ahn z	1	0.368
programs	p r ow g em z	1	0.368
programs	p r ow g er m z	1	0.517
programs	p r ow g r ae m s	10	0.6114
programs	p r ow g r ae m z	10	0.6912
programs	p r ow g r ah m s	1	0.649
programs	p r ow g r ah m z	3	0.549
programs	p r ow m z	1	0.394
programs	p r ow r ae m z	1	0.554
progress	p r aa g r eh s	2	0.5195
progress	p r ah g r eh s	1	0.437
progressed	p r ah g r eh s d	1	0.465
progressing	p r ah g r eh s ih ng	1	0.487
progression	p er g r eh sh ah n	2	0.5005
